timestamp,voltage,current,temperature,iddq,prop_delay
587,4.9709,1.2139,124.85,10.07,4.427
588,5.0135,1.1942,125.38,10.9,4.367
589,4.9945,1.2064,124.76,8.69,4.505
590,5.0096,1.2088,124.52,11.65,4.649
591,4.9995,1.1982,125.5,10.91,4.358
592,4.9766,1.1994,124.57,8.99,4.493
593,4.9637,1.1835,124.78,11.84,4.636
594,4.9753,1.2108,124.51,9.45,4.564
595,5.0061,1.1955,124.64,9.39,4.579
596,5.0216,1.204,124.67,10.2,4.363
597,5.0391,1.217,125.06,9.81,4.437
598,4.9957,1.1851,124.98,9.87,4.355
599,4.9835,1.1942,124.76,9.6,4.544
600,4.9998,1.1922,125.19,10.54,4.631
601,4.9808,1.1828,124.94,9.56,4.435
602,5.0207,1.203,124.6,10.2,4.495
603,4.982,1.1934,125.17,9.65,4.362
604,5.0302,1.2015,125.4,8.31,4.614
605,5.0363,1.188,125.2,9.74,4.532
606,5.0015,1.2175,125.46,10.37,4.465
607,4.9707,1.187,124.64,9.61,4.495
608,4.9723,1.182,124.57,10.92,4.354
609,4.9788,1.2121,125.05,11.3,4.434
610,5.0214,1.1926,124.78,10.17,4.57
611,4.9803,1.2086,124.88,9.11,4.5
612,5.01,1.1808,125.4,9.23,4.604
613,4.9611,1.2034,125.17,10.23,4.459
614,5.0011,1.2137,125.12,7.82,4.356
615,5.0203,1.1942,124.63,10.01,4.404
616,4.9856,1.1951,125.46,10.27,4.614
617,4.9846,1.2088,125.47,11.45,4.412
618,4.9907,1.1941,125.41,10.31,4.559
619,4.9636,1.2083,125.37,9.67,4.483
620,5.0298,1.1977,125.2,9.83,4.392
621,4.971,1.1961,125.0,12.4,4.403
622,5.0088,1.2136,125.35,10.02,4.486
623,5.013,1.2007,125.21,9.78,4.451
624,5.0371,1.1943,125.14,9.42,4.629
625,4.9975,1.2076,125.34,9.16,4.445
626,5.0013,1.1953,124.54,10.04,4.526
627,5.0026,1.1887,125.09,9.55,4.411
628,5.0054,1.2191,125.37,10.71,4.573
629,4.9695,1.2097,125.4,9.65,4.4
630,5.0108,1.206,125.2,11.63,4.51
631,5.0315,1.1969,125.09,9.79,4.553
632,4.982,1.1897,125.42,12.33,4.507
633,5.0198,1.2044,124.55,6.58,4.493
634,5.0135,1.1899,124.99,11.16,4.445
635,5.0387,1.1895,125.11,10.5,4.448
636,5.004,1.2127,125.35,8.75,4.59
637,5.0082,1.1963,125.25,8.74,4.623
638,5.0202,1.2184,125.5,11.04,4.429
639,4.975,1.2105,124.58,10.23,4.524
640,5.0349,1.195,125.38,9.0,4.384
641,5.0341,1.192,124.52,12.38,4.514
642,4.9864,1.1868,124.64,10.1,4.497
643,4.9963,1.2022,125.16,8.57,4.479
644,5.0138,1.2152,125.13,10.44,4.396
645,5.0274,1.1901,124.93,8.15,4.538
646,5.0386,1.2036,125.19,9.47,4.541
647,5.0337,1.2157,124.84,8.93,4.604
648,4.9604,1.2191,124.89,11.23,4.367
649,4.9971,1.1963,125.44,7.82,4.451
650,5.0274,1.2192,125.08,7.18,4.35
651,4.9685,1.2086,124.83,9.58,4.598
652,5.0277,1.2143,124.62,8.92,4.557
653,5.0015,1.1923,124.81,8.85,4.579
654,5.0152,1.1811,124.73,8.69,4.481
655,4.9851,1.1924,125.38,10.25,4.495
656,4.9933,1.202,125.27,9.74,4.378
657,4.9857,1.2036,125.27,9.99,4.58
658,5.0187,1.1833,124.61,7.94,4.532
659,5.0,1.2172,124.83,8.21,4.516
660,4.9735,1.1853,125.27,10.86,4.438
661,5.0158,1.197,124.68,8.77,4.394
662,5.0096,1.1825,124.68,8.08,4.373
663,5.0018,1.2181,124.81,8.71,4.442
664,4.9702,1.214,125.43,10.88,4.365
665,5.0126,1.1984,125.29,10.0,4.464
666,5.0191,1.1835,125.03,10.05,4.372
667,4.9798,1.1886,124.75,8.24,4.403
668,4.9979,1.1959,125.32,10.12,4.563
669,4.9874,1.1827,125.11,9.49,4.405
670,4.9874,1.214,125.17,10.22,4.36
671,5.0055,1.1827,124.86,9.38,4.598
672,4.9714,1.2175,125.1,10.94,4.436
673,5.023,1.2188,125.41,8.48,4.593
674,5.0284,1.1828,124.73,9.49,4.538
675,4.9847,1.2156,125.0,9.69,4.554
676,5.0342,1.1968,124.62,11.3,4.402
677,5.0026,1.2103,124.62,10.5,4.419
678,4.9737,1.2047,125.33,9.63,4.351
679,4.9771,1.1943,124.7,10.84,4.641
680,4.9941,1.2,124.76,11.22,4.601
681,5.0357,1.217,125.01,9.81,4.643
682,4.9822,1.1865,125.05,9.84,4.63
683,4.9725,1.1819,124.72,8.24,4.438
684,5.0388,1.21,124.85,9.82,4.646
685,5.0293,1.1923,124.91,9.3,4.454
686,4.9699,1.2166,125.03,9.97,4.626
687,4.9946,1.2191,125.0,9.88,4.365
688,5.0079,1.1805,125.05,10.04,4.641
689,4.9701,1.1931,124.83,9.4,4.603
690,5.0189,1.2006,125.05,6.92,4.547
691,4.9951,1.2058,125.07,9.36,4.425
692,5.0256,1.2089,124.97,11.04,4.377
693,4.9799,1.2191,124.83,11.36,4.548
694,5.0353,1.1814,124.86,9.65,4.599
695,5.001,1.2003,125.01,11.05,4.487
696,5.0313,1.2004,124.72,9.93,4.576
697,4.9967,1.1801,125.0,11.45,4.387
698,4.9965,1.1907,124.53,10.69,4.391
699,4.9937,1.2158,125.34,10.08,4.615
700,4.9755,1.1936,125.0,9.86,4.593
701,4.9631,1.192,124.55,9.47,4.578
702,5.0269,1.2175,125.26,11.73,4.621
703,5.0307,1.2132,124.88,9.7,4.47
704,5.0205,1.1805,124.9,10.41,4.36
705,4.9908,1.2028,124.74,9.94,4.364
706,5.0283,1.1841,125.14,11.53,4.643
707,5.0099,1.2173,125.01,10.53,4.39
708,4.9721,1.2044,125.11,9.2,4.436
709,5.0344,1.2182,124.73,8.81,4.542
710,4.9631,1.2125,124.81,10.23,4.622
711,4.9643,1.2086,125.04,10.21,4.367
712,4.991,1.1992,124.97,9.63,4.542
713,5.0084,1.2012,125.43,8.56,4.618
714,5.0033,1.1808,124.81,8.31,4.374
715,4.9749,1.2032,125.26,10.55,4.603
716,4.9694,1.1801,124.99,9.03,4.622
717,5.0086,1.1988,125.49,9.96,4.553
718,5.0043,1.207,124.65,14.09,4.487
719,5.0175,1.1963,125.13,9.64,4.406
720,5.0285,1.2068,124.77,7.09,4.637
721,4.9746,1.1851,124.86,9.13,4.535
722,5.0398,1.1817,124.75,8.73,4.541
723,5.0172,1.2131,125.03,9.49,4.634
724,4.9962,1.1863,125.45,10.87,4.603
725,5.0169,1.1838,125.28,10.74,4.434
726,5.0246,1.2084,124.7,10.95,4.606
727,4.9934,1.2071,124.95,9.08,4.387
728,4.9659,1.1817,124.89,7.68,4.566
729,5.0127,1.1859,125.28,9.78,4.383
730,5.0076,1.2065,124.52,11.23,4.638
731,5.0014,1.1892,124.98,9.84,4.547
732,5.0309,1.2147,124.58,10.34,4.427
733,4.9617,1.2007,125.46,10.72,4.494
734,5.0235,1.2043,124.77,10.8,4.544
735,4.9941,1.2071,124.9,7.87,4.549
736,5.0089,1.1912,124.53,10.36,4.582
737,5.0002,1.1923,125.32,9.95,4.413
738,5.0152,1.2071,124.52,8.13,4.422
739,5.0068,1.2024,125.45,9.89,4.52
740,5.0194,1.1805,124.71,12.29,4.361
741,5.0129,1.183,125.0,9.43,4.475
742,4.9828,1.1945,125.1,8.36,4.472
743,4.9997,1.2023,125.5,9.37,4.407
744,5.0066,1.2062,124.73,8.94,4.463
745,4.964,1.1832,125.46,9.51,4.643
746,5.0392,1.2064,125.02,8.9,4.43
747,5.0194,1.2009,125.44,10.32,4.411
748,4.9757,1.181,125.17,10.62,4.398
749,4.9831,1.2096,124.76,10.79,4.389
750,5.0244,1.1895,125.29,9.11,4.458
751,4.9902,1.2089,125.34,11.31,4.549
752,5.0282,1.2095,124.88,8.84,4.472
753,4.9752,1.186,124.67,9.79,4.532
754,4.9753,1.1866,124.85,11.74,4.518
755,5.0143,1.203,124.69,9.17,4.53
756,5.0162,1.1832,125.18,9.26,4.483
757,5.003,1.2158,125.26,9.92,4.352
758,5.0308,1.1906,125.46,8.31,4.562
759,4.9637,1.1912,124.81,9.35,4.433
760,5.0021,1.1976,124.93,11.09,4.566
761,5.0091,1.2109,124.6,11.67,4.518
762,4.9606,1.2138,124.69,11.16,4.467
763,4.9693,1.208,124.7,10.15,4.643
764,5.0274,1.1934,124.62,11.14,4.567
765,5.0264,1.2033,125.17,8.61,4.43
766,5.0029,1.1913,124.64,12.25,4.469
767,5.036,1.2163,125.0,10.77,4.383
768,4.9658,1.1801,124.74,11.63,4.52
769,4.9908,1.2054,125.16,10.06,4.617
770,5.0226,1.2005,124.92,11.9,4.452
771,5.0163,1.1897,124.59,9.49,4.602
772,4.9868,1.198,124.7,11.05,4.466
773,5.0189,1.2125,125.18,8.59,4.379
774,5.023,1.1877,125.14,10.61,4.629
775,5.0151,1.2186,125.49,10.83,4.565
776,4.9746,1.1801,125.41,10.64,4.553
777,4.9633,1.2178,125.05,7.03,4.381
778,5.0276,1.2096,125.21,9.15,4.637
779,4.9677,1.2103,124.73,12.18,4.56
780,4.9832,1.2157,125.12,8.9,4.599
781,5.0222,1.1813,125.2,8.55,4.608
782,5.0245,1.1934,124.81,10.21,4.436
783,4.9857,1.1937,124.81,10.99,4.455
784,5.0273,1.193,125.0,10.84,4.36
785,4.9876,1.2177,124.83,10.69,4.499
786,4.9816,1.2184,124.65,11.42,4.514
787,5.0212,1.1815,124.93,12.36,4.39
788,4.9607,1.2,125.41,9.07,4.423
789,5.0021,1.2129,124.53,9.15,4.499
790,5.0077,1.2198,125.13,10.1,4.378
791,5.0079,1.2005,124.9,9.99,4.625
792,4.9899,1.2146,124.65,9.13,4.533
793,4.971,1.1869,125.28,10.07,4.597
794,5.0298,1.1849,125.2,10.21,4.399
795,4.988,1.1836,124.81,11.32,4.47
796,4.9892,1.2183,125.05,8.34,4.643
797,5.0303,1.2124,124.59,11.02,4.507
798,5.0274,1.2001,124.53,13.39,4.446
799,5.0041,1.196,125.07,10.73,4.392
800,4.9696,1.2043,124.77,11.22,4.447
801,5.0214,1.1955,124.79,8.45,4.503
802,4.9613,1.22,125.32,11.55,4.366
803,5.0262,1.2191,124.91,7.9,4.373
804,4.9835,1.2031,124.71,9.25,4.595
805,5.0092,1.1883,124.94,11.1,4.395
806,4.9668,1.2094,124.74,11.29,4.409
807,4.9668,1.2098,124.52,11.1,4.511
808,4.9742,1.181,125.14,8.43,4.513
809,4.9629,1.1998,124.68,11.25,4.437
810,5.0017,1.1903,125.2,12.19,4.472
811,4.9784,1.1917,124.59,9.01,4.501
812,4.9665,1.2107,124.74,9.61,4.649
813,4.9896,1.1859,124.76,12.53,4.513
814,5.0352,1.21,125.49,9.26,4.524
815,5.0224,1.1848,125.01,11.41,4.644
816,4.9901,1.2085,125.47,10.5,4.409
817,4.9891,1.2044,125.19,7.99,4.626
818,4.9765,1.1964,125.26,9.29,4.647
819,4.9728,1.1897,125.39,8.9,4.614
820,4.9679,1.1992,125.27,9.26,4.41
821,5.0003,1.2159,124.83,8.34,4.445
822,4.9928,1.1801,124.65,9.76,4.593
823,4.989,1.2118,124.67,10.32,4.645
824,5.001,1.1954,124.91,10.02,4.358
825,5.0102,1.2055,125.32,10.45,4.473
826,5.0094,1.1801,125.12,12.26,4.383
827,5.0069,1.1855,124.9,10.64,4.509
828,4.9649,1.2021,124.94,10.37,4.416
829,4.9888,1.1913,125.39,9.68,4.593
830,5.018,1.2144,124.66,11.28,4.515
831,5.0112,1.1888,124.8,10.48,4.549
832,4.9862,1.1969,125.02,9.7,4.391
833,5.0031,1.2038,125.03,10.36,4.482
834,4.9968,1.191,125.13,9.59,4.482
835,4.9735,1.2007,124.64,11.27,4.583
836,4.9796,1.2162,125.49,8.36,4.495
837,5.0236,1.2091,125.32,10.42,4.56
838,5.0007,1.2175,124.73,9.68,4.408
839,4.9757,1.2036,125.39,10.68,4.427
840,4.9675,1.186,125.23,11.09,4.373
841,4.974,1.2066,124.92,11.34,4.539
842,5.0324,1.1816,124.86,12.28,4.604
843,5.0329,1.184,124.84,10.19,4.575
844,5.0334,1.1811,124.77,11.47,4.43
845,5.0004,1.1953,124.91,10.1,4.649
846,4.9905,1.2098,124.9,9.66,4.47
847,5.0081,1.1841,125.11,11.25,4.356
848,5.0061,1.1923,125.21,7.7,4.409
849,5.0384,1.1906,124.8,10.59,4.39
850,5.0256,1.2172,124.83,9.67,4.595
851,4.9949,1.1847,125.45,11.8,4.443
852,5.0356,1.1854,125.5,9.34,4.519
853,4.9946,1.1947,125.14,9.67,4.352
854,4.9991,1.2048,125.22,8.38,4.545
855,4.9652,1.2101,125.14,7.13,4.48
856,5.0026,1.1882,124.5,11.3,4.417
857,4.9988,1.1808,125.5,9.31,4.363
858,5.0151,1.213,124.66,10.1,4.473
859,4.9979,1.1936,124.7,9.04,4.506
860,5.0172,1.2156,124.83,10.38,4.405
861,4.9657,1.213,125.01,9.84,4.622
862,5.0302,1.1848,124.57,11.1,4.427
863,5.0259,1.2146,125.14,10.33,4.375
864,5.0232,1.1881,124.99,10.0,4.352
865,5.0069,1.1878,124.59,9.69,4.443
866,4.9787,1.1859,125.47,10.21,4.579
867,4.9741,1.1984,125.11,11.52,4.545
868,5.0039,1.1917,124.7,11.47,4.431
869,5.0229,1.2098,125.24,12.44,4.443
870,5.0324,1.2102,124.76,10.7,4.445
871,4.9884,1.1994,125.46,9.93,4.476
872,5.0268,1.2031,125.09,7.49,4.394
873,5.0035,1.1841,125.12,9.03,4.387
874,5.0375,1.1865,125.28,11.92,4.37
875,4.9853,1.1825,124.57,10.04,4.561
876,5.0122,1.2028,124.8,9.68,4.629
877,4.9902,1.2003,125.47,8.77,4.372
878,5.0371,1.2113,124.86,9.06,4.492
879,4.9976,1.197,125.19,9.74,4.422
880,5.0105,1.2074,124.9,8.36,4.497
881,4.9929,1.1897,124.62,9.07,4.395
882,5.0009,1.1988,124.93,12.64,4.517
883,5.0131,1.1878,124.74,9.58,4.597
884,4.9888,1.2016,125.46,12.34,4.564
885,4.9852,1.2094,124.67,11.49,4.462
886,4.9752,1.2175,125.14,10.21,4.436
887,5.0308,1.1936,125.13,10.63,4.44
888,5.0056,1.1989,124.92,11.17,4.604
889,5.0395,1.2039,124.76,10.69,4.6
890,4.96,1.1941,124.78,10.8,4.558
891,4.9951,1.2068,124.74,8.77,4.424
892,4.9882,1.1909,124.78,8.97,4.448
893,4.962,1.2002,124.62,9.0,4.628
894,4.9797,1.2053,125.07,10.94,4.442
895,5.0382,1.2129,124.92,9.12,4.383
896,5.0311,1.2054,124.86,8.35,4.562
897,5.0339,1.2162,125.46,11.07,4.582
898,5.0345,1.2095,124.97,10.67,4.455
899,5.008,1.1941,124.94,10.96,4.359
900,4.9613,1.1962,125.46,9.94,4.377
901,5.0132,1.2177,124.73,11.43,4.471
902,4.9668,1.1823,125.41,10.05,4.426
903,4.9843,1.2128,124.74,11.92,4.583
904,4.9909,1.2127,124.95,8.44,4.55
905,5.0292,1.1954,125.49,9.54,4.457
906,4.9787,1.1917,125.02,7.83,4.483
907,4.9709,1.2077,125.34,9.58,4.512
908,4.9856,1.2167,124.84,11.69,4.403
909,4.9721,1.1868,125.26,10.11,4.37
910,4.9818,1.1828,125.1,9.58,4.456
911,4.9745,1.2174,124.55,10.49,4.435
912,4.9867,1.2021,125.13,10.45,4.444
913,5.0277,1.2042,124.69,8.92,4.586
914,4.9862,1.1879,125.49,11.66,4.361
915,4.988,1.2154,124.53,7.44,4.551
916,5.0088,1.1828,124.88,9.63,4.411
917,5.0275,1.2031,125.2,11.12,4.496
918,4.9692,1.1802,125.22,11.8,4.614
919,4.991,1.1882,125.18,9.8,4.606
920,5.0267,1.2052,124.67,9.1,4.528
921,5.0118,1.2066,124.57,7.91,4.404
922,4.9885,1.2177,124.88,9.81,4.582
923,4.9704,1.1821,125.21,10.93,4.375
924,4.9965,1.2097,124.94,10.88,4.551
925,5.0114,1.196,124.73,11.15,4.631
926,5.017,1.2044,124.81,10.21,4.625
927,4.9701,1.1977,125.04,11.66,4.4
928,5.0001,1.2093,124.95,8.75,4.517
929,4.9933,1.1982,124.61,13.11,4.471
930,5.0307,1.1866,124.8,10.17,4.45
931,5.01,1.1869,125.29,11.41,4.529
932,4.996,1.1915,125.26,10.8,4.567
933,5.0168,1.1899,125.24,11.06,4.46
934,4.9819,1.2007,125.17,11.56,4.569
935,5.0108,1.2081,125.25,11.82,4.471
936,4.973,1.2156,124.74,11.12,4.558
937,5.03,1.2177,125.43,11.13,4.478
938,5.0074,1.1898,125.03,9.37,4.416
939,5.0274,1.2128,125.0,10.49,4.634
940,5.0333,1.1965,124.92,8.17,4.471
941,4.9735,1.1814,124.7,9.59,4.447
942,4.9909,1.1821,125.06,10.55,4.588
943,4.9826,1.2177,125.49,10.2,4.645
944,4.9977,1.2111,125.24,9.65,4.357
945,5.0102,1.212,124.68,9.69,4.382
946,4.9942,1.2056,124.57,11.21,4.519
947,4.9634,1.2162,125.11,11.72,4.367
948,5.0276,1.2057,125.31,10.24,4.479
949,4.9993,1.2178,124.94,9.81,4.608
950,4.9729,1.1812,125.21,10.23,4.461
951,5.0316,1.196,125.41,9.84,4.432
952,5.0358,1.1972,124.95,10.06,4.477
953,5.0328,1.2041,124.62,9.13,4.367
954,4.9923,1.1922,125.25,8.85,4.581
955,4.9844,1.2084,125.09,8.78,4.518
956,4.9621,1.1841,125.17,8.85,4.575
957,4.9883,1.2067,124.83,9.28,4.39
958,4.9637,1.1943,124.57,9.68,4.485
959,5.0062,1.1875,124.72,10.65,4.46
960,4.9665,1.217,124.54,9.87,4.495
961,5.0285,1.1828,125.45,9.25,4.448
962,4.9744,1.2068,124.7,10.71,4.374
963,4.9997,1.2071,125.35,11.47,4.409
964,5.0225,1.2055,124.7,9.49,4.639
965,5.019,1.1844,124.95,10.09,4.448
966,4.9743,1.193,125.49,10.64,4.605
967,4.9972,1.1846,125.36,8.51,4.603
968,4.9956,1.1884,125.05,9.77,4.642
969,5.0176,1.1928,125.48,8.45,4.365
970,4.9955,1.2018,125.45,9.86,4.505
971,5.0241,1.2023,124.74,8.71,4.574
972,5.0326,1.1873,125.21,8.35,4.368
973,5.0302,1.2088,125.36,10.95,4.621
974,4.961,1.1806,125.09,8.92,4.574
975,4.9766,1.2187,125.37,10.58,4.554
976,4.961,1.198,124.97,9.51,4.509
977,4.9866,1.1836,124.54,10.14,4.411
978,5.0381,1.199,124.98,10.07,4.455
979,4.9659,1.2199,125.13,10.8,4.462
980,5.0338,1.212,124.88,8.7,4.352
981,5.0052,1.1858,125.47,11.19,4.559
982,5.0,1.188,125.08,9.52,4.395
983,5.0037,1.1814,124.76,10.3,4.579
984,4.9832,1.1827,124.95,9.59,4.487
985,4.9721,1.2185,124.52,8.49,4.551
986,4.9723,1.2154,125.09,10.75,4.439
987,4.978,1.2022,124.89,9.45,4.383
988,5.0072,1.2083,125.04,11.59,4.508
989,4.9699,1.1903,124.59,9.01,4.41
990,4.968,1.1877,125.09,8.74,4.407
991,4.9949,1.2183,124.89,11.92,4.528
992,4.9697,1.19,125.23,10.25,4.479
993,5.0277,1.2018,125.5,11.4,4.484
994,5.0397,1.1837,125.16,8.21,4.373
995,4.9826,1.2076,124.67,11.35,4.414
996,4.9637,1.2042,125.41,10.75,4.411
997,4.9948,1.195,125.47,11.6,4.612
998,4.9811,1.1935,124.55,10.09,4.423
999,5.0388,1.1905,125.27,11.63,4.548
1000,5.0141,1.2087,125.35,9.96,4.506
1001,4.9975,1.1886,125.36,8.49,4.627
1002,4.9807,1.2052,125.19,10.85,4.57
1003,5.0315,1.1829,125.16,10.99,4.628
1004,4.9953,1.2063,125.28,11.4,4.638
1005,5.0244,1.2158,125.12,6.76,4.582
1006,4.996,1.2083,124.95,9.49,4.567
1007,4.9719,1.1996,125.26,10.08,4.562
1008,5.0295,1.1935,125.22,8.9,4.548
1009,4.9801,1.2121,124.95,9.47,4.425
1010,4.9959,1.1955,124.98,8.79,4.475
1011,4.9784,1.2105,124.63,10.61,4.526
1012,4.9917,1.2183,124.6,10.51,4.391
1013,5.0352,1.1845,125.44,11.82,4.636
1014,4.9902,1.1859,125.3,8.62,4.565
1015,4.9889,1.1832,124.67,9.43,4.538
1016,4.9732,1.2169,124.93,10.08,4.648
1017,4.9604,1.2078,124.85,9.69,4.563
1018,5.0166,1.2053,125.03,11.11,4.476
1019,4.9638,1.2131,125.27,9.71,4.441
1020,5.0089,1.2027,125.1,12.19,4.478
1021,5.0226,1.2199,125.13,8.38,4.552
1022,5.0206,1.2016,124.77,11.15,4.646
1023,5.0266,1.2118,124.77,10.34,4.446
1024,5.0203,1.1816,125.08,10.39,4.411
1025,5.0292,1.2043,124.55,10.48,4.583
1026,4.9735,1.2115,125.32,11.59,4.359
1027,4.9912,1.2018,124.73,9.94,4.588
1028,4.9853,1.2083,125.16,10.92,4.46
1029,4.9783,1.1942,125.23,11.2,4.425
1030,4.9904,1.1959,125.32,11.75,4.45
1031,5.0133,1.2021,124.99,8.99,4.481
1032,4.9982,1.1882,125.36,7.76,4.534
1033,5.0364,1.2178,125.4,9.7,4.428
1034,4.9978,1.2077,124.73,10.55,4.541
1035,4.9651,1.1906,124.93,11.14,4.494
1036,5.0051,1.219,124.92,12.81,4.649
1037,5.0271,1.2096,125.46,10.23,4.531
1038,4.9944,1.1968,125.28,8.17,4.606
1039,5.0258,1.188,124.95,10.89,4.56
1040,5.0035,1.1904,125.31,9.71,4.546
1041,4.967,1.18,124.92,10.07,4.563
1042,5.0217,1.1856,124.56,8.84,4.563
1043,4.9838,1.1869,124.83,11.47,4.633
1044,4.9934,1.2127,125.33,9.31,4.558
1045,5.0371,1.1953,125.16,9.11,4.643
1046,5.0176,1.1919,124.56,10.07,4.544
1047,4.9813,1.2182,124.72,10.44,4.648
1048,5.0302,1.2162,125.46,9.64,4.618
1049,5.0196,1.2067,125.48,9.08,4.388
1050,4.9888,1.1843,125.28,10.81,4.581
1051,4.9744,1.1865,125.33,8.21,4.463
1052,5.0027,1.2073,125.13,10.67,4.439
1053,4.9936,1.1828,125.14,9.63,4.439
1054,4.9753,1.1923,125.08,11.65,4.47
1055,5.0221,1.2079,124.65,10.1,4.562
1056,4.9665,1.181,124.98,10.95,4.524
1057,4.9985,1.2147,125.08,10.56,4.377
1058,4.9685,1.1978,125.47,9.65,4.353
1059,4.9853,1.1804,125.3,10.28,4.471
1060,4.9656,1.2112,124.86,8.43,4.509
1061,4.9993,1.192,124.75,7.56,4.626
1062,5.0113,1.2001,124.99,10.32,4.42
1063,5.0168,1.2029,124.56,12.19,4.436
1064,4.9717,1.1852,125.32,10.86,4.386
1065,4.998,1.1887,124.96,9.8,4.402
1066,5.0235,1.1946,124.66,8.06,4.54
1067,5.0255,1.1923,124.56,8.16,4.418
1068,5.0036,1.1876,125.03,11.06,4.565
1069,4.9989,1.2181,125.31,8.03,4.465
1070,4.9795,1.2022,124.79,9.71,4.424
1071,4.9902,1.2041,125.1,9.65,4.483
1072,4.9858,1.1971,125.41,8.97,4.519
1073,5.0042,1.185,125.4,8.9,4.55
1074,5.0146,1.2081,124.9,8.96,4.537
1075,5.007,1.2033,124.91,10.92,4.378
1076,4.9888,1.1906,124.62,9.63,4.388
1077,4.9944,1.1824,125.27,10.83,4.641
1078,5.0365,1.1903,125.42,11.89,4.536
1079,4.9727,1.1821,124.71,8.51,4.494
1080,5.0049,1.18,125.39,10.61,4.605
1081,5.0176,1.2076,125.25,10.29,4.496
1082,5.0179,1.216,125.05,10.65,4.565
1083,4.9948,1.22,125.37,9.92,4.443
1084,4.9783,1.1974,124.6,10.62,4.491
1085,4.9686,1.1954,124.63,9.01,4.435
1086,4.9801,1.2146,125.4,10.49,4.465
1087,4.9953,1.185,124.84,9.68,4.576
1088,4.9612,1.2064,124.64,9.83,4.395
1089,5.0288,1.2196,125.12,9.05,4.443
1090,4.9666,1.2137,124.57,10.54,4.569
1091,4.9765,1.2013,124.69,9.88,4.441
1092,5.0233,1.2105,124.99,8.94,4.557
1093,4.9905,1.1807,124.61,9.57,4.438
1094,5.0052,1.2197,125.39,9.96,4.385
1095,4.9672,1.2174,125.01,8.86,4.416
1096,4.9611,1.1888,125.48,10.54,4.612
1097,5.0237,1.1984,125.38,9.82,4.593
1098,4.9601,1.1998,124.51,6.35,4.489
1099,5.0358,1.1981,124.8,8.52,4.508
1100,5.0027,1.2138,125.11,13.25,4.62
1101,4.9882,1.2138,125.27,9.21,4.505
1102,5.0186,1.2067,125.36,10.45,4.576
1103,4.9691,1.1824,125.03,9.84,4.62
1104,4.9933,1.2011,125.1,9.61,4.504
1105,5.0235,1.2119,124.8,9.24,4.55
1106,4.9959,1.1989,124.55,8.23,4.539
1107,5.0237,1.2055,125.27,11.75,4.357
1108,5.0102,1.1995,125.45,9.08,4.575
1109,4.9643,1.2081,124.68,9.95,4.552
1110,4.9604,1.181,125.2,10.93,4.625
1111,4.9808,1.1869,125.03,8.52,4.371
1112,4.9849,1.187,125.41,10.16,4.587
1113,5.0137,1.1871,124.71,11.81,4.54
1114,5.0287,1.1991,124.56,11.44,4.56
1115,4.9848,1.1805,125.08,9.19,4.382
1116,4.9731,1.2182,125.31,10.4,4.388
1117,4.9686,1.201,125.49,10.05,4.513
1118,4.9647,1.2011,124.82,10.62,4.572
1119,5.0104,1.1909,125.43,10.1,4.64
1120,5.0104,1.185,124.71,8.76,4.387
1121,5.0399,1.216,124.56,10.09,4.566
1122,4.9604,1.2137,124.54,11.06,4.384
1123,5.0,1.2049,125.27,8.84,4.391
1124,4.97,1.2032,124.67,9.91,4.436
1125,5.031,1.215,125.34,9.37,4.512
1126,5.019,1.2188,125.25,7.68,4.502
1127,5.0291,1.2197,125.0,11.69,4.35
1128,4.9657,1.2199,124.64,9.32,4.448
1129,5.0376,1.2036,124.56,9.71,4.351
1130,5.0165,1.2075,124.69,9.17,4.643
1131,5.0327,1.1844,124.53,10.16,4.469
1132,5.019,1.2113,125.41,10.37,4.592
1133,4.9791,1.1964,125.21,10.47,4.394
1134,5.0006,1.1894,125.24,9.85,4.383
1135,4.9928,1.2161,125.48,10.52,4.648
1136,5.0395,1.2096,124.83,9.74,4.628
1137,4.9854,1.2166,124.65,7.76,4.38
1138,4.988,1.1958,124.88,9.16,4.369
1139,5.0328,1.1948,124.68,10.35,4.429
1140,5.0119,1.2036,125.4,10.28,4.469
1141,4.9731,1.1817,124.79,8.15,4.577
1142,5.0339,1.2106,125.36,10.48,4.568
1143,4.9686,1.1959,124.74,9.22,4.457
1144,4.9758,1.2174,125.31,9.34,4.539
1145,4.9817,1.2172,124.99,7.8,4.471
1146,4.9851,1.1919,125.35,9.73,4.575
1147,5.0184,1.2058,124.84,8.86,4.402
1148,5.0246,1.1888,125.35,9.0,4.433
1149,4.996,1.1837,124.92,11.22,4.381
1150,5.026,1.1973,124.78,9.21,4.629
1151,4.9748,1.2128,124.94,10.18,4.604
1152,4.9874,1.1844,125.0,10.25,4.588
1153,4.9761,1.2164,125.4,9.06,4.398
1154,5.0,1.1803,124.58,9.4,4.611
1155,4.9912,1.1929,125.48,8.99,4.466
1156,4.9835,1.205,124.52,9.85,4.583
1157,4.9985,1.1822,124.81,10.83,4.644
1158,5.0362,1.193,124.98,9.62,4.364
1159,5.0388,1.1913,124.91,9.02,4.646
1160,5.0394,1.1896,124.53,9.44,4.645
1161,4.9627,1.2194,124.64,7.2,4.63
1162,4.9902,1.1874,124.69,10.49,4.592
1163,4.976,1.1985,125.12,9.78,4.557
1164,5.0213,1.1853,125.1,10.53,4.594
1165,4.9795,1.1858,124.88,10.79,4.521
1166,4.9687,1.1993,125.45,8.64,4.594
